symbol,score,distance
OPT,18.678700000000003,237.96299999999997
OPT,18.685100000000002,10.149
OPT,18.685100000000002,10.149
OPT,18.6907,137.843
OPT,18.826488888888893,100.624
OPT,18.845200000000002,120.18800000000002
OPT,19.000214285714286,224.57
OPT,19.716522222222228,105.057
OPT,20.061222222222224,81.61000000000001
OPT,20.176388888888887,79.125
OPT,20.1895,58.105000000000004
OPT,20.29215,300.319
OPT,20.713900000000002,60.861
OPT,20.843055555555555,79.125
OPT,20.843055555555555,79.125
OPT,20.843055555555555,79.125
OPT,20.892100000000003,38.135999999999996
OPT,21.033,26.53
OPT,21.626488888888893,100.624
OPT,21.817800000000002,202.572
OPT,21.835500000000003,210.645
OPT,22.30548888888889,441.834
OPT,22.456199999999995,143.438
OPT,22.5492,67.508
OPT,22.5492,67.508
OPT,23.00888888888889,202.8
OPT,23.075,124.25
OPT,23.314400000000006,99.856
OPT,23.314400000000006,99.856
OPT,23.430266666666675,400.3639999999999
OPT,23.794100000000014,419.81899999999996
OPT,23.871399999999994,390.036
OPT,24.0734,251.26600000000002
OPT,24.109700000000004,75.903
OPT,24.143500000000003,525.125
OPT,24.143500000000003,525.125
OPT,24.143500000000003,525.125
OPT,24.143500000000003,525.125
OPT,24.143500000000003,525.125
OPT,24.143500000000003,525.125
OPT,24.2396,27.736
OPT,24.428300000000007,358.717
OPT,24.5625,55.375
OPT,24.5625,55.375
OPT,24.61,85.9
OPT,24.61,85.9
OPT,24.61,85.9
OPT,24.7421,129.329
OPT,24.872,87.28
OPT,24.873399999999997,251.26600000000002
OPT,24.91165,172.909
OPT,24.9461,82.53899999999999
OPT,25.103822222222227,155.184
OPT,25.764100000000006,354.359
OPT,25.9733888888889,117.155
OPT,25.9733888888889,117.155
OPT,26.264100000000003,187.35899999999998
OPT,26.4906,361.09400000000005
OPT,26.61456666666666,64.521
OPT,26.993399999999998,176.816
OPT,28.064100000000003,354.359
OPT,28.064100000000003,354.359
OPT,28.08946666666668,401.772
OPT,28.782000000000004,101.18
OPT,28.848200000000006,92.518
OPT,29.195355555555565,303.602
OPT,29.3156,191.844
OPT,29.870133333333328,151.632
OPT,29.880866666666662,267.85800000000006
OPT,30.1291,195.709
OPT,31.125000000000007,92.75
OPT,31.125000000000007,92.75
OPT,31.125000000000007,92.75
OPT,31.125000000000007,92.75
OPT,31.125000000000007,92.75
OPT,31.334650000000003,58.519
OPT,31.585000000000008,207.98999999999998
OPT,31.663600000000002,421.60400000000004
OPT,32.13465,58.519
OPT,32.55480000000001,58.452
OPT,32.9232,215.512
OPT,33.1656,361.09400000000005
OPT,33.1656,361.09400000000005
OPT,33.221849999999996,64.521
OPT,34.002,90.72999999999999
OPT,34.6398,303.602
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.70675555555556,260.48799999999994
OPT,34.91518888888889,123.737
OPT,36.44376666666666,282.22900000000004
OPT,36.55236666666667,169.14300000000003
OPT,36.696,117.04
OPT,36.864,364.16
OPT,36.864,364.16
OPT,37.2843,47.157
OPT,37.2886,83.114
OPT,37.388099999999994,533.119
OPT,37.388099999999994,533.119
OPT,37.388099999999994,533.119
OPT,37.485750000000024,912.3449999999999
OPT,37.85223061224491,608.743
OPT,39.557050000000004,89.703
OPT,39.9631,533.119
OPT,40.161,136.39
OPT,40.253,157.46999999999997
OPT,42.25637959183674,379.284
OPT,42.527166666666666,189.395
OPT,42.8334,94.444
OPT,43.058175000000006,500.25800000000004
OPT,44.593699999999984,563.562
OPT,45.70365,85.309
OPT,46.88786666666667,137.788
OPT,47.09430000000001,380.25699999999995
OPT,47.64745918367349,427.67
OPT,47.81102244897961,350.95099999999996
OPT,47.9349,208.651
OPT,48.57725,351.005
OPT,48.9811,258.829
OPT,50.66030000000001,294.39700000000005
OPT,51.77369999999996,1081.5620000000001
OPT,52.15735555555557,133.982
OPT,53.11335000000001,96.661
OPT,55.568050000000014,536.213
OPT,56.619699999999995,183.803
OPT,56.619699999999995,183.803
OPT,56.680800000000005,273.942
OPT,57.371400000000015,377.036
OPT,57.75255555555556,470.03
OPT,57.92145,370.723
OPT,60.41713265306126,1036.18
OPT,60.41713265306126,1036.18
OPT,67.7418,273.942
OPT,69.00380000000001,302.962
OPT,72.04110000000001,456.589
OPT,73.43995000000001,338.067
OPT,78.57765,368.149
OPT,89.66115,86.259
OPT,90.58936666666669,468.773
OPT,93.83735000000001,308.231
OPT,97.5606,407.99600000000004
OPT,99.49385432098768,502.938
OPT,100.19388888888886,454.95000000000005
OPT,102.0453,87.69800000000001
OPT,106.6353,977.6469999999999
OPT,111.9594888888889,333.294
OPT,116.63150000000006,575.0699999999999
OPT,118.412,526.6400000000001
OPT,122.69232222222223,640.299
OPT,124.7441,207.70600000000002
OPT,141.10589999999996,333.294
OPT,143.63199999999998,428.48
OPT,145.64341952662724,1036.606
OPT,148.66810000000004,1174.7589999999998
OPT,186.6029,73.314
OPT,186.6029,73.314
OPT,202.4404,57.814
OPT,206.49235000000002,168.551
OPT,219.45792244897956,408.98800000000006
OPT,232.78350000000003,916.165
OPT,235.385475,408.826
OPT,302.721,151.86
OPT,322.59632500000004,266.587
OPT,352.976725,168.551
OPT,354.231775,509.18399999999997
OPT,411.32687500000003,312.55
OPT,457.91835000000003,115.211
OPT,463.98319999999995,246.11200000000002
OPT,463.98319999999995,246.11200000000002
OPT,534.1785020408164,911.844
OPT,955.0407666666666,3854.2590000000005
OPT,1396.61265,291.24899999999997
OPT,7965.7868,68.08800000000001
