symbol,score,distance
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
Shortest Routes,-341.5238918367348,4013.4430000000007
