,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
0,,,Sun Apr 29 13:57:22 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nVWzzl7zKD', 'expanded_url': 'https://twitter.com/i/web/status/990590871975481344', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,5,False,,990590871975481344,990590871975481344,,,,,,False,en,,False,,,,5,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was great to participate in Fort Lauderdale Cares Day. Dozens of events were organized by volunteers and held ac… https://t.co/nVWzzl7zKD,True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,5,0.5207321546070504,2.603660773035252,[]
1,,,Fri Apr 27 17:48:00 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,22,False,,989924135336898561,989924135336898561,,,,,,False,en,,,,,,4,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",I was honored to receive the Outstanding Service Award this week from my brothers at Fisk University’s Chapter of Alpha Delta.,False,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.45418989008725436,9.992177581919595,[]
2,,,Fri Apr 20 16:45:00 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8tYb5UR3X8', 'expanded_url': 'https://twitter.com/i/web/status/987371565619691520', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [112, 135]}]}",,19,False,,987371565619691520,987371565619691520,,,,,,False,en,,,,,,8,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","8 years ago, the Deepwater Horizon disaster killed 11 and spilled 200M gallons of oil into the Gulf of Mexico.… https://t.co/8tYb5UR3X8",True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,19,0.5359844037676627,10.18370367158559,[]
3,,,Fri Apr 20 14:28:15 +0000 2018,"{'hashtags': [{'text': 'NationalSchoolWalkout', 'indices': [83, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XNv7WMeAYT', 'expanded_url': 'https://twitter.com/i/web/status/987337151275823104', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,43,False,,987337151275823104,987337151275823104,,,,,,False,en,,False,,,,26,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am extremely proud of the students across our nation, who are taking part in the #NationalSchoolWalkout Day.  You… https://t.co/XNv7WMeAYT",True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,43,0.8761496969828305,37.67443697026171,['NationalSchoolWalkout']
4,,,Thu Apr 19 16:30:54 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LoKs4eOxZb', 'expanded_url': 'https://twitter.com/i/web/status/987005629876326405', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,31,False,,987005629876326405,987005629876326405,,,,,,False,en,,False,,,,7,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My dear friend Rep. Louise Slaughter, who passed away last month, first took interest in politics to save a grove o… https://t.co/LoKs4eOxZb",True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,31,0.6391956768669412,19.81506598287518,[]
5,,,Wed Apr 18 22:00:02 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5kVwvy7oxc', 'expanded_url': 'https://twitter.com/i/web/status/986726070413156353', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,9,False,,986726070413156353,986726070413156353,,,,,,False,en,,False,,,,4,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",I am proud to congratulate the State of Israel as it celebrates its 70th Independence Day. The U.S.-Israel relation… https://t.co/5kVwvy7oxc,True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,9,0.8657550725430625,7.791795652887562,[]
6,,,Wed Apr 18 00:46:43 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4RZpTEnmRn', 'expanded_url': 'https://twitter.com/i/web/status/986405630973014016', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,29,False,,986405630973014016,986405630973014016,,,,,,False,en,,,,,,9,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Barbara Bush made our country a better place. She touched countless lives, and always graced us with dignity and ci… https://t.co/4RZpTEnmRn",True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,29,0.6494918003216917,18.83526220932906,[]
7,,,Tue Apr 17 14:31:00 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3PfdB29tBs', 'expanded_url': 'https://twitter.com/i/web/status/986250680041136128', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,8,False,,986250680041136128,986250680041136128,,,,,,False,en,,False,,,,7,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","April is National Minority Health Month. As we work to improve healthcare nationwide, we must do more to promote eq… https://t.co/3PfdB29tBs",True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,8,0.5546441984419911,4.437153587535929,[]
8,,,Mon Apr 16 14:08:06 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZQ2aM831YU', 'expanded_url': 'https://twitter.com/i/web/status/985882530606874624', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,34,False,,985882530606874624,985882530606874624,,,,,,False,en,,,,,,25,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",April 11-17 is the inaugural Black Maternal Health Week. Black women are 3-4 times more likely to die from pregnanc… https://t.co/ZQ2aM831YU,True,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.4406690817205608,14.982748778499067,[]
9,,,Sat Apr 14 03:14:07 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5j2JWH9wPu', 'expanded_url': 'https://bit.ly/2vcUuD1', 'display_url': 'bit.ly/2vcUuD1', 'indices': [47, 70]}], 'media': [{'id': 984993036563304448, 'id_str': '984993036563304448', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/Datl8rKW0AAPDhE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Datl8rKW0AAPDhE.jpg', 'url': 'https://t.co/sSCiP5uFEk', 'display_url': 'pic.twitter.com/sSCiP5uFEk', 'expanded_url': 'https://twitter.com/RepHastingsFL/status/984993175377973248/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 507, 'h': 407, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 507, 'h': 407, 'resize': 'fit'}, 'small': {'w': 507, 'h': 407, 'resize': 'fit'}}}]}","{'media': [{'id': 984993036563304448, 'id_str': '984993036563304448', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/Datl8rKW0AAPDhE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Datl8rKW0AAPDhE.jpg', 'url': 'https://t.co/sSCiP5uFEk', 'display_url': 'pic.twitter.com/sSCiP5uFEk', 'expanded_url': 'https://twitter.com/RepHastingsFL/status/984993175377973248/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 507, 'h': 407, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 507, 'h': 407, 'resize': 'fit'}, 'small': {'w': 507, 'h': 407, 'resize': 'fit'}}}]}",8,False,,984993175377973248,984993175377973248,,,,,,False,en,,False,,,,8,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",My statement on tonight's airstrikes in Syria: https://t.co/5j2JWH9wPu https://t.co/sSCiP5uFEk,False,"{'id': 2433737761, 'id_str': '2433737761', 'name': 'Alcee L. Hastings', 'screen_name': 'RepHastingsFL', 'location': 'Florida 20th', 'description': 'Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.', 'url': 'http://t.co/g0E2ojpNr4', 'entities': {'url': {'urls': [{'url': 'http://t.co/g0E2ojpNr4', 'expanded_url': 'http://AlceeHastings.House.gov', 'display_url': 'AlceeHastings.House.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 19362, 'friends_count': 247, 'listed_count': 542, 'created_at': 'Tue Apr 08 14:53:21 +0000 2014', 'favourites_count': 2, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 1026, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/978363613609152513/iY5mlH9a_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2433737761/1522095008', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.49461956757245445,3.9569565405796356,[]
