,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
655,,,Wed Sep 25 15:06:31 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/afJ8JeloXu', 'expanded_url': 'http://1.usa.gov/1b5KQOH', 'display_url': '1.usa.gov/1b5KQOH', 'indices': [114, 136]}]}",,0,False,,382883822414471170,382883822414471170,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Gov. Heineman Discusses Corrections in Letter to Senator Heath Mello: (Lincoln, Neb.) Gov. Dave Heineman today... http://t.co/afJ8JeloXu",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7921647944985705,0.0,[]
656,,,Wed Sep 25 14:49:11 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/MmMdaWv5FA', 'expanded_url': 'http://fb.me/2MkEBVnc3', 'display_url': 'fb.me/2MkEBVnc3', 'indices': [89, 111]}]}",,0,False,,382879459021697025,382879459021697025,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Gov. Heineman News: Gov. Heineman Discusses Corrections in Letter to Senator Heath Mello http://t.co/MmMdaWv5FA,False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8719468813814664,0.0,[]
657,,,Fri Sep 20 20:07:53 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/XH40RNUNKh', 'expanded_url': 'http://fb.me/NxnHbRRX', 'display_url': 'fb.me/NxnHbRRX', 'indices': [64, 86]}]}",,0,False,,381147723145437184,381147723145437184,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","I posted 9 photos on Facebook in the album ""Be Prepared Awards"" http://t.co/XH40RNUNKh",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9280512647864987,0.0,[]
658,,,Fri Sep 20 19:15:48 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/lvJXdslPTd', 'expanded_url': 'http://1.usa.gov/1gITfZ3', 'display_url': '1.usa.gov/1gITfZ3', 'indices': [114, 136]}]}",,0,False,,381134617077510144,381134617077510144,,,,,,False,en,,False,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","15 Years of the Nebraska Information Technology Commission: Recently, Lt. Governor Heidemann and I had the opp... http://t.co/lvJXdslPTd",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7948597166633017,0.0,[]
659,,,Fri Sep 20 18:40:08 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/0DyycFRHJN', 'expanded_url': 'http://fb.me/17pIRBJLy', 'display_url': 'fb.me/17pIRBJLy', 'indices': [100, 122]}]}",,0,False,,381125640965328897,381125640965328897,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Nebraska Governor Dave Heineman's Weekly Column: 15 Years of the Nebraska Information Technology... http://t.co/0DyycFRHJN,False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8228594736333934,0.0,[]
660,,,Fri Sep 20 18:21:59 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/ZPrLri5byO', 'expanded_url': 'http://fb.me/6pkiALeJz', 'display_url': 'fb.me/6pkiALeJz', 'indices': [74, 96]}]}",,0,False,,381121073548644352,381121073548644352,,,,,,False,en,,False,2,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Gov. Heineman News: Lt. Gov. Heidemann Presents 2013 'Be Prepared' Awards http://t.co/ZPrLri5byO,False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8589453744113971,0.0,[]
661,,,Wed Sep 18 17:01:47 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/20smVvR5Gy', 'expanded_url': 'http://fb.me/Ye7Emi9Z', 'display_url': 'fb.me/Ye7Emi9Z', 'indices': [70, 92]}]}",,0,False,,380376114830778369,380376114830778369,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","I posted 16 photos on Facebook in the album ""9/18/2013 Proclamations"" http://t.co/20smVvR5Gy",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9102781418983672,0.0,[]
662,,,Tue Sep 17 21:23:20 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/corSn2vgTQ', 'expanded_url': 'http://1.usa.gov/1f2BDZT', 'display_url': '1.usa.gov/1f2BDZT', 'indices': [114, 136]}]}",,0,False,,380079546201935872,380079546201935872,,,,,,False,en,,False,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Gov. Heineman Welcomes Travelers Companies to Open Data Center in Sarpy County: (Lincoln, Neb.) Gov. Dave Hein... http://t.co/corSn2vgTQ",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.634488834148354,0.0,[]
663,,,Tue Sep 17 21:17:48 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/PvWumKelT7', 'expanded_url': 'http://fb.me/2QNKbXJ76', 'display_url': 'fb.me/2QNKbXJ76', 'indices': [99, 121]}]}",,0,False,,380078154079289345,380078154079289345,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Gov. Heineman News: Gov. Heineman Welcomes Travelers Companies to Open Data Center in Sarpy County http://t.co/PvWumKelT7,False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7169351819026215,0.0,[]
664,,,Tue Sep 17 13:28:20 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/7SGEcpcJoU', 'expanded_url': 'http://1.usa.gov/184fqrl', 'display_url': '1.usa.gov/184fqrl', 'indices': [114, 136]}]}",,0,False,,379960009020301312,379960009020301312,,,,,,False,en,,False,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Flags to Fly at Half-Staff to Honor Victims of Naval Yard Shooting: (Lincoln, Neb.) Today, Gov. Dave Heineman,... http://t.co/7SGEcpcJoU",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.4823001290302822,0.0,[]
665,,,Tue Sep 17 13:01:27 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/776WLd2KDH', 'expanded_url': 'http://fb.me/6j8fUeq6q', 'display_url': 'fb.me/6j8fUeq6q', 'indices': [87, 109]}]}",,0,False,,379953245520945152,379953245520945152,,,,,,False,en,,False,1,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Gov. Heineman News: Flags to Fly at Half-Staff to Honor Victims of Naval Yard Shooting http://t.co/776WLd2KDH,False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.564153548734457,0.0,[]
666,,,Mon Sep 16 19:18:04 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/OQ8SBjyVpk', 'expanded_url': 'http://fb.me/ZZzR7LsB', 'display_url': 'fb.me/ZZzR7LsB', 'indices': [66, 88]}]}",,0,False,,379685637416583168,379685637416583168,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","I posted 21 photos on Facebook in the album ""Husker Harvest Days"" http://t.co/OQ8SBjyVpk",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9159447106711542,0.0,[]
667,,,Mon Sep 16 19:06:42 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/0DTFNf0q9l', 'expanded_url': 'http://fb.me/2lA8FJEf7', 'display_url': 'fb.me/2lA8FJEf7', 'indices': [66, 88]}]}",,0,False,,379682776179818496,379682776179818496,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","I posted 15 photos on Facebook in the album ""Husker Harvest Days"" http://t.co/0DTFNf0q9l",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9130376647355481,0.0,[]
668,,,Mon Sep 16 18:56:47 +0000 2013,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/JlNcTmrTWM', 'expanded_url': 'http://fb.me/OMMO3s5Q', 'display_url': 'fb.me/OMMO3s5Q', 'indices': [65, 87]}]}",,0,False,,379680279499374592,379680279499374592,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","I posted 6 photos on Facebook in the album ""Husker Harvest Days"" http://t.co/JlNcTmrTWM",False,"{'id': 19396002, 'id_str': '19396002', 'name': 'Dave Heineman', 'screen_name': 'DaveEHeineman', 'location': 'Lincoln, NE', 'description': 'Former Governor of Nebraska', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4711, 'friends_count': 0, 'listed_count': 308, 'created_at': 'Fri Jan 23 14:35:12 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2062, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/552853019130204160/E5T5eRQz_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9192752421968108,0.0,[]
