,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
0,,,Wed Apr 25 17:13:48 +0000 2018,"{'hashtags': [{'text': 'VirginIslands', 'indices': [22, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 989190742466707456, 'id_str': '989190742466707456', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/DbpPvUPVQAADqJD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DbpPvUPVQAADqJD.jpg', 'url': 'https://t.co/lb8SbAD2rJ', 'display_url': 'pic.twitter.com/lb8SbAD2rJ', 'expanded_url': 'https://twitter.com/StaceyPlaskett/status/989190751463632896/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 451, 'resize': 'fit'}, 'large': {'w': 900, 'h': 597, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 597, 'resize': 'fit'}}}]}","{'media': [{'id': 989190742466707456, 'id_str': '989190742466707456', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/DbpPvUPVQAADqJD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DbpPvUPVQAADqJD.jpg', 'url': 'https://t.co/lb8SbAD2rJ', 'display_url': 'pic.twitter.com/lb8SbAD2rJ', 'expanded_url': 'https://twitter.com/StaceyPlaskett/status/989190751463632896/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 451, 'resize': 'fit'}, 'large': {'w': 900, 'h': 597, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 597, 'resize': 'fit'}}}]}",15,False,,989190751463632896,989190751463632896,,,,,,False,en,,False,,,,8,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy birthday to the #VirginIslands own Tim Duncan https://t.co/lb8SbAD2rJ,False,"{'id': 2724095695, 'id_str': '2724095695', 'name': 'Rep. Stacey Plaskett', 'screen_name': 'StaceyPlaskett', 'location': 'U.S. Virgin Is. | Wash., DC', 'description': 'Proudly representing the Virgin Islands of the United States', 'url': 'http://t.co/T9tJ8F2eLe', 'entities': {'url': {'urls': [{'url': 'http://t.co/T9tJ8F2eLe', 'expanded_url': 'http://plaskett.house.gov', 'display_url': 'plaskett.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5266, 'friends_count': 379, 'listed_count': 290, 'created_at': 'Mon Aug 11 14:40:01 +0000 2014', 'favourites_count': 150, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 807, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2724095695/1510243211', 'profile_link_color': '003B5A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,15,0.930288832568836,13.95433248853254,['VirginIslands']
1,,,Thu Apr 19 13:48:48 +0000 2018,"{'hashtags': [{'text': 'BringBackOurGirls', 'indices': [75, 93]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepWilson', 'name': 'Rep Frederica Wilson', 'id': 234014087, 'id_str': '234014087', 'indices': [3, 13]}, {'screen_name': 'RepHastingsFL', 'name': 'Alcee L. Hastings', 'id': 2433737761, 'id_str': '2433737761', 'indices': [108, 122]}, {'screen_name': 'LacyClayMO1', 'name': 'Lacy Clay MO1st', 'id': 584912320, 'id_str': '584912320', 'indices': [123, 135]}], 'urls': []}",,0,False,,986964836138606592,986964836138606592,,,,,,False,en,,,,,,19,False,"{'created_at': 'Wed Apr 18 20:14:15 +0000 2018', 'id': 986699448272277505, 'id_str': '986699448272277505', 'text': '4 years and 4 days later, our commitment to the movement to #BringBackOurGirls is steadfast! @RepHastingsFL… https://t.co/4zmCzE7BdH', 'truncated': True, 'entities': {'hashtags': [{'text': 'BringBackOurGirls', 'indices': [60, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepHastingsFL', 'name': 'Alcee L. Hastings', 'id': 2433737761, 'id_str': '2433737761', 'indices': [93, 107]}], 'urls': [{'url': 'https://t.co/4zmCzE7BdH', 'expanded_url': 'https://twitter.com/i/web/status/986699448272277505', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [109, 132]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 234014087, 'id_str': '234014087', 'name': 'Rep Frederica Wilson', 'screen_name': 'RepWilson', 'location': 'Washington DC', 'description': 'Former educator & state legislator; founder & chair of FL Ports Caucus; founder of 5000 Role Models Project; #IStandWithFrederica', 'url': 'https://t.co/nl0nWWKHtj', 'entities': {'url': {'urls': [{'url': 'https://t.co/nl0nWWKHtj', 'expanded_url': 'http://wilson.house.gov/', 'display_url': 'wilson.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 62544, 'friends_count': 3189, 'listed_count': 1335, 'created_at': 'Tue Jan 04 17:08:09 +0000 2011', 'favourites_count': 668, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 10764, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000117322717/16920f2023b180f0c2de6e4003d441c3.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000117322717/16920f2023b180f0c2de6e4003d441c3.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/961401810291511298/T-7xWfeR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/961401810291511298/T-7xWfeR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/234014087/1389881659', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 19, 'favorite_count': 29, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RepWilson: 4 years and 4 days later, our commitment to the movement to #BringBackOurGirls is steadfast! @RepHastingsFL @LacyClayMO1 @Re…",False,"{'id': 2724095695, 'id_str': '2724095695', 'name': 'Rep. Stacey Plaskett', 'screen_name': 'StaceyPlaskett', 'location': 'U.S. Virgin Is. | Wash., DC', 'description': 'Proudly representing the Virgin Islands of the United States', 'url': 'http://t.co/T9tJ8F2eLe', 'entities': {'url': {'urls': [{'url': 'http://t.co/T9tJ8F2eLe', 'expanded_url': 'http://plaskett.house.gov', 'display_url': 'plaskett.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5266, 'friends_count': 379, 'listed_count': 290, 'created_at': 'Mon Aug 11 14:40:01 +0000 2014', 'favourites_count': 150, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 807, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2724095695/1510243211', 'profile_link_color': '003B5A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6823715352485819,0.0,['BringBackOurGirls']
2,,,Thu Apr 19 13:47:19 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': 17338082, 'id_str': '17338082', 'indices': [13, 21]}], 'urls': []}",,9,False,,986964461088071680,986964461088071680,,,,,,False,en,,,,,,7,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thank you to @TMobile for Pledging to hire 10,000 veterans and military spouses in the next five years",False,"{'id': 2724095695, 'id_str': '2724095695', 'name': 'Rep. Stacey Plaskett', 'screen_name': 'StaceyPlaskett', 'location': 'U.S. Virgin Is. | Wash., DC', 'description': 'Proudly representing the Virgin Islands of the United States', 'url': 'http://t.co/T9tJ8F2eLe', 'entities': {'url': {'urls': [{'url': 'http://t.co/T9tJ8F2eLe', 'expanded_url': 'http://plaskett.house.gov', 'display_url': 'plaskett.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5266, 'friends_count': 379, 'listed_count': 290, 'created_at': 'Mon Aug 11 14:40:01 +0000 2014', 'favourites_count': 150, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 807, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2724095695/1510243211', 'profile_link_color': '003B5A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,9,0.7983725416516606,7.185352874864946,[]
3,,,Sat Apr 14 14:13:36 +0000 2018,"{'hashtags': [{'text': 'BREAKING', 'indices': [19, 28]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HouseJudDems', 'name': 'House Judiciary Dems', 'id': 246357149, 'id_str': '246357149', 'indices': [3, 16]}, {'screen_name': 'RepJerryNadler', 'name': '(((Rep. Nadler)))', 'id': 40302336, 'id_str': '40302336', 'indices': [30, 45]}, {'screen_name': 'TheJusticeDept', 'name': 'Justice Department', 'id': 73181712, 'id_str': '73181712', 'indices': [59, 74]}, {'screen_name': 'FBI', 'name': 'FBI', 'id': 17629860, 'id_str': '17629860', 'indices': [110, 114]}], 'urls': []}",,0,False,,985159138794668033,985159138794668033,,,,,,False,en,,,,,,47,False,"{'created_at': 'Fri Apr 13 18:06:07 +0000 2018', 'id': 984855266704478208, 'id_str': '984855266704478208', 'text': '🚨#BREAKING: @RepJerryNadler Statement On @TheJusticeDept Inspector General Report On Former @FBI Deputy Director… https://t.co/PYwTFwK9cU', 'truncated': True, 'entities': {'hashtags': [{'text': 'BREAKING', 'indices': [1, 10]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepJerryNadler', 'name': '(((Rep. Nadler)))', 'id': 40302336, 'id_str': '40302336', 'indices': [12, 27]}, {'screen_name': 'TheJusticeDept', 'name': 'Justice Department', 'id': 73181712, 'id_str': '73181712', 'indices': [41, 56]}, {'screen_name': 'FBI', 'name': 'FBI', 'id': 17629860, 'id_str': '17629860', 'indices': [92, 96]}], 'urls': [{'url': 'https://t.co/PYwTFwK9cU', 'expanded_url': 'https://twitter.com/i/web/status/984855266704478208', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [114, 137]}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 246357149, 'id_str': '246357149', 'name': 'House Judiciary Dems', 'screen_name': 'HouseJudDems', 'location': 'Washington, D.C.', 'description': 'Proudly working to protect the safety, privacy, consumer rights, civil rights and liberties of all Americans. Ranking Member @RepJerryNadler ⚖', 'url': 'https://t.co/fU2gxTmHRM', 'entities': {'url': {'urls': [{'url': 'https://t.co/fU2gxTmHRM', 'expanded_url': 'http://democrats.judiciary.house.gov/', 'display_url': 'democrats.judiciary.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 21688, 'friends_count': 614, 'listed_count': 468, 'created_at': 'Wed Feb 02 17:00:48 +0000 2011', 'favourites_count': 932, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 4247, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '969901', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/588035999462064128/vBqu_VvV.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/588035999462064128/vBqu_VvV.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/902595693801480192/Y1IMv0YE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/902595693801480192/Y1IMv0YE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/246357149/1515710330', 'profile_link_color': '000066', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 47, 'favorite_count': 46, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HouseJudDems: 🚨#BREAKING: @RepJerryNadler Statement On @TheJusticeDept Inspector General Report On Former @FBI Deputy Director #AndrewM…,False,"{'id': 2724095695, 'id_str': '2724095695', 'name': 'Rep. Stacey Plaskett', 'screen_name': 'StaceyPlaskett', 'location': 'U.S. Virgin Is. | Wash., DC', 'description': 'Proudly representing the Virgin Islands of the United States', 'url': 'http://t.co/T9tJ8F2eLe', 'entities': {'url': {'urls': [{'url': 'http://t.co/T9tJ8F2eLe', 'expanded_url': 'http://plaskett.house.gov', 'display_url': 'plaskett.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5266, 'friends_count': 379, 'listed_count': 290, 'created_at': 'Mon Aug 11 14:40:01 +0000 2014', 'favourites_count': 150, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 807, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2724095695/1510243211', 'profile_link_color': '003B5A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.5841156767476487,0.0,"['BREAKING', 'AndrewM']"
4,,,Thu Apr 12 17:44:56 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BermudaPremier', 'name': 'Premier David Burt', 'id': 2654708274, 'id_str': '2654708274', 'indices': [3, 18]}], 'urls': []}",,0,False,,984487544086810624,984487544086810624,,,,,,False,en,,,,,,6,False,"{'created_at': 'Thu Apr 12 16:22:32 +0000 2018', 'id': 984466811306627072, 'id_str': '984466811306627072', 'text': 'Attended a meeting hosted by Rep. G.K Butterfield, with Rep. James Clyburn, Rep. Yvette Clarke, Rep. Sheila Jackson… https://t.co/TtxnI4LaU1', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TtxnI4LaU1', 'expanded_url': 'https://twitter.com/i/web/status/984466811306627072', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2654708274, 'id_str': '2654708274', 'name': 'Premier David Burt', 'screen_name': 'BermudaPremier', 'location': 'Bermuda', 'description': 'Premier and Minister of Finance \nThe Hon. E. David Burt, JP, MP', 'url': 'https://t.co/PbnUeycSqR', 'entities': {'url': {'urls': [{'url': 'https://t.co/PbnUeycSqR', 'expanded_url': 'http://www.gov.bm', 'display_url': 'gov.bm', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3383, 'friends_count': 300, 'listed_count': 86, 'created_at': 'Thu Jul 17 19:47:37 +0000 2014', 'favourites_count': 3332, 'utc_offset': -10800, 'time_zone': 'Brasilia', 'geo_enabled': True, 'verified': True, 'statuses_count': 322, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/917395930936209409/GXMrLote_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/917395930936209409/GXMrLote_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2654708274/1405627648', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': {'id': '360981d61a4350f3', 'url': 'https://api.twitter.com/1.1/geo/id/360981d61a4350f3.json', 'place_type': 'country', 'name': 'Bermuda', 'full_name': 'Bermuda', 'country_code': 'BM', 'country': 'Bermuda', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-64.88734, 32.24704], [-64.64728, 32.24704], [-64.64728, 32.39119], [-64.88734, 32.39119]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 17, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BermudaPremier: Attended a meeting hosted by Rep. G.K Butterfield, with Rep. James Clyburn, Rep. Yvette Clarke, Rep. Sheila Jackson, De…",False,"{'id': 2724095695, 'id_str': '2724095695', 'name': 'Rep. Stacey Plaskett', 'screen_name': 'StaceyPlaskett', 'location': 'U.S. Virgin Is. | Wash., DC', 'description': 'Proudly representing the Virgin Islands of the United States', 'url': 'http://t.co/T9tJ8F2eLe', 'entities': {'url': {'urls': [{'url': 'http://t.co/T9tJ8F2eLe', 'expanded_url': 'http://plaskett.house.gov', 'display_url': 'plaskett.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5266, 'friends_count': 379, 'listed_count': 290, 'created_at': 'Mon Aug 11 14:40:01 +0000 2014', 'favourites_count': 150, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 807, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2724095695/1510243211', 'profile_link_color': '003B5A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8394577132954651,0.0,[]
