,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
0,,,Tue Mar 13 21:29:02 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HaleyBarbour', 'name': 'Haley Barbour', 'id': 20252855, 'id_str': '20252855', 'indices': [1, 14]}], 'urls': [{'url': 'https://t.co/Ma77R3L1U8', 'expanded_url': 'https://twitter.com/i/web/status/973672306986938368', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,9,False,,973672306986938368,973672306986938368,,,,,,False,en,,,,,2,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@HaleyBarbour ""I hope [Secretary] Pompeo does a super job - there’s a lot to recommend him. I have a high opinion… https://t.co/Ma77R3L1U8",True,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,9,0.9038143319670306,8.134328987703276,[]
1,,,Tue Mar 13 21:18:42 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FoxBusiness', 'name': 'FOX Business', 'id': 56413858, 'id_str': '56413858', 'indices': [52, 64]}], 'urls': [{'url': 'https://t.co/n05DnJY297', 'expanded_url': 'http://video.foxbusiness.com/v/5750544070001/?#sp=show-clips', 'display_url': 'video.foxbusiness.com/v/575054407000…', 'indices': [67, 90]}]}",,1,False,,973669704245137408,973669704245137408,,,,,,False,en,,False,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Governor Barbour discussed tariffs earlier today on @FoxBusiness: 
https://t.co/n05DnJY297",False,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,1,0.6712695021628096,0.6712695021628096,[]
2,,,Tue Mar 13 16:24:02 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FoxBusiness', 'name': 'FOX Business', 'id': 56413858, 'id_str': '56413858', 'indices': [29, 41]}], 'urls': []}",,6,False,,973595549416001536,973595549416001536,,,,,,False,en,,,,,2,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gov. Barbour is coming up on @FoxBusiness Cavuto Coast-to-Coast. Tune in!,False,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.4665815866433877,2.7994895198603262,[]
3,,,Wed Jan 17 20:02:33 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ShepNewsTeam', 'name': 'Shepard Smith', 'id': 169203819, 'id_str': '169203819', 'indices': [29, 42]}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [52, 60]}], 'urls': [{'url': 'https://t.co/QbsHnsujj3', 'expanded_url': 'https://twitter.com/i/web/status/953719208323567617', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [121, 144]}]}",,9,False,,953719208323567617,953719208323567617,,,,,,False,en,,,,,4,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gov. Barbour will be joining @ShepNewsTeam today on @FoxNews to discuss the career &amp; legacy of Sen. Dole as he rece… https://t.co/QbsHnsujj3,True,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,9,0.818187664047728,7.363688976429552,[]
4,,,Thu May 11 19:20:00 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SGARbBjQCy', 'expanded_url': 'https://jmp.princeton.edu/events/man-and-his-presidents-political-odyssey-william-f-buckley-jr', 'display_url': 'jmp.princeton.edu/events/man-and…', 'indices': [76, 99]}]}",,4,False,,862749147656589312,862749147656589312,,,,,,False,en,,False,,,1,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",A Man and His Presidents: The Political Odyssey of William F. Buckley Jr. - https://t.co/SGARbBjQCy,False,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,4,0.7061333722513896,2.8245334890055585,[]
5,,,Thu May 11 16:15:12 +0000 2017,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MariaBartiromo', 'name': 'Maria Bartiromo', 'id': 208155240, 'id_str': '208155240', 'indices': [3, 18]}, {'screen_name': 'MorningsMaria', 'name': 'Mornings with Maria', 'id': 2330590446, 'id_str': '2330590446', 'indices': [103, 117]}, {'screen_name': 'FoxBusiness', 'name': 'FOX Business', 'id': 56413858, 'id_str': '56413858', 'indices': [118, 130]}], 'urls': [{'url': 'https://t.co/jFVmftpGeh', 'expanded_url': 'http://ow.ly/Ddoq30bDAsz', 'display_url': 'ow.ly/Ddoq30bDAsz', 'indices': [79, 102]}]}",,0,False,,862702640819560448,862702640819560448,,,,,,False,en,,False,,,9,False,"{'created_at': 'Thu May 11 15:27:15 +0000 2017', 'id': 862690574931038208, 'id_str': '862690574931038208', 'text': 'Fmr. Gov. Haley Barbour on the aftermath of Comey’s firing https://t.co/jFVmftpGeh @MorningsMaria @FoxBusiness', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MorningsMaria', 'name': 'Mornings with Maria', 'id': 2330590446, 'id_str': '2330590446', 'indices': [83, 97]}, {'screen_name': 'FoxBusiness', 'name': 'FOX Business', 'id': 56413858, 'id_str': '56413858', 'indices': [98, 110]}], 'urls': [{'url': 'https://t.co/jFVmftpGeh', 'expanded_url': 'http://ow.ly/Ddoq30bDAsz', 'display_url': 'ow.ly/Ddoq30bDAsz', 'indices': [59, 82]}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 208155240, 'id_str': '208155240', 'name': 'Maria Bartiromo', 'screen_name': 'MariaBartiromo', 'location': 'New York, NY', 'description': 'Anchor, Global Markets Editor Mornings with Maria @MorningsMaria 6-9 AM ET M-F on @FoxBusiness Network & @SundayFutures 10:00 AM ET Sundays @FoxNews.Channel', 'url': 'https://t.co/P2XOPgzZZ9', 'entities': {'url': {'urls': [{'url': 'https://t.co/P2XOPgzZZ9', 'expanded_url': 'http://www.MariaBartiromo.com', 'display_url': 'MariaBartiromo.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 386480, 'friends_count': 1297, 'listed_count': 4017, 'created_at': 'Tue Oct 26 18:58:26 +0000 2010', 'favourites_count': 11994, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 23006, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605132058214547456/gaJ8M1B8.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605132058214547456/gaJ8M1B8.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/836620572259864576/2R_lcdhT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/836620572259864576/2R_lcdhT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/208155240/1505665643', 'profile_link_color': '009999', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 33, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MariaBartiromo: Fmr. Gov. Haley Barbour on the aftermath of Comey’s firing https://t.co/jFVmftpGeh @MorningsMaria @FoxBusiness,False,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6310448475321236,0.0,[]
6,,,Fri Oct 07 13:52:13 +0000 2016,"{'hashtags': [{'text': 'debatenight', 'indices': [77, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'EdRogersDC', 'name': 'Ed Rogers', 'id': 741164720, 'id_str': '741164720', 'indices': [3, 14]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [19, 35]}], 'urls': [{'url': 'https://t.co/huFloz3lvN', 'expanded_url': 'http://bit.ly/2cQe6yx', 'display_url': 'bit.ly/2cQe6yx', 'indices': [113, 136]}]}",,0,False,,784390880522371072,784390880522371072,,,,,,False,en,,False,,,5,False,"{'created_at': 'Thu Oct 06 16:30:49 +0000 2016', 'id': 784068406270132224, 'id_str': '784068406270132224', 'text': ""If @realDonaldTrump doesn't study anything else for Sunday's #debatenight, he should study this! https://t.co/huFloz3lvN @VDHanson"", 'truncated': False, 'entities': {'hashtags': [{'text': 'debatenight', 'indices': [61, 73]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [3, 19]}, {'screen_name': 'VDHanson', 'name': 'Victor Davis Hanson', 'id': 139550237, 'id_str': '139550237', 'indices': [121, 130]}], 'urls': [{'url': 'https://t.co/huFloz3lvN', 'expanded_url': 'http://bit.ly/2cQe6yx', 'display_url': 'bit.ly/2cQe6yx', 'indices': [97, 120]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 741164720, 'id_str': '741164720', 'name': 'Ed Rogers', 'screen_name': 'EdRogersDC', 'location': 'Washington, DC', 'description': 'Analyzing Washington politics as a Republican blogger for The Washington Post. Retweets are not endorsements... whatever that means.', 'url': 'http://t.co/mZO2av7m', 'entities': {'url': {'urls': [{'url': 'http://t.co/mZO2av7m', 'expanded_url': 'http://www.washingtonpost.com/blogs/post-partisan/', 'display_url': 'washingtonpost.com/blogs/post-par…', 'indices': [0, 20]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2682, 'friends_count': 704, 'listed_count': 93, 'created_at': 'Mon Aug 06 18:28:07 +0000 2012', 'favourites_count': 17, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 2237, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/625945182/ja4ks8jfga5ke754mrh8.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/625945182/ja4ks8jfga5ke754mrh8.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2475899009/wizbe742g4822ujhic5w_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2475899009/wizbe742g4822ujhic5w_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EdRogersDC: If @realDonaldTrump doesn't study anything else for Sunday's #debatenight, he should study this! https://t.co/huFloz3lvN @V…",False,"{'id': 20252855, 'id_str': '20252855', 'name': 'Haley Barbour', 'screen_name': 'HaleyBarbour', 'location': 'Yazoo City, MS', 'description': 'Husband, Father, Grandfather | Founding Partner at BGR Group | Former Mississippi Governor, RGA Chairman, and RNC Chairman', 'url': 'https://t.co/2RhVcrPh55', 'entities': {'url': {'urls': [{'url': 'https://t.co/2RhVcrPh55', 'expanded_url': 'http://www.bgrdc.com/b/bio/8/Governor-Haley-Barbour', 'display_url': 'bgrdc.com/b/bio/8/Govern…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 34988, 'friends_count': 336, 'listed_count': 1152, 'created_at': 'Fri Feb 06 17:16:52 +0000 2009', 'favourites_count': 9, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B30F19', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/619452909/8sat6v1d2tv95cn3wlrb.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973601071384940544/q1BZpC6y_normal.jpg', 'profile_link_color': 'CC0000', 'profile_sidebar_border_color': 'BABABA', 'profile_sidebar_fill_color': 'EBEBEB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.28547800629627323,0.0,['debatenight']
