,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
43,,,Wed Mar 14 14:37:57 +0000 2018,"{'hashtags': [{'text': 'NationalWalkoutDay', 'indices': [39, 58]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iKr0P0NcuK', 'expanded_url': 'https://twitter.com/i/web/status/973931241203552256', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,96,False,,973931241203552256,973931241203552256,,,,,,False,en,,,,,,24,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Impressive display of student unity on #NationalWalkoutDay.  I will never stop pushing for common sense gun control… https://t.co/iKr0P0NcuK,True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,96,0.7385006581249941,70.89606317999943,['NationalWalkoutDay']
44,,,Mon Mar 12 18:04:44 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [10, 26]}], 'urls': [{'url': 'https://t.co/lwIGuZO4Ps', 'expanded_url': 'https://twitter.com/i/web/status/973258505066090501', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,62,False,,973258505066090501,973258505066090501,,,,,,False,en,,False,,,,39,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","No wonder @realDonaldTrump doesn't want the CDC conducting gun research...turns out, responsible gun laws really do… https://t.co/lwIGuZO4Ps",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.10097580756497537,6.260500069028473,[]
45,,,Mon Mar 12 16:35:00 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gHG6vY0dFr', 'expanded_url': 'https://twitter.com/i/web/status/973235922677346309', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,12,False,,973235922677346309,973235922677346309,,,,,,False,en,,False,,,,7,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In my latest newsletter, I follow up with the Fed on wage bias, make additions to my ""Behind the Curtain"" feature,… https://t.co/gHG6vY0dFr",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,12,0.8174039198656741,9.80884703838809,[]
46,,,Sun Mar 11 13:35:00 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8JzfswL0ih', 'expanded_url': 'https://twitter.com/i/web/status/972828236685168640', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,7,False,,972828236685168640,972828236685168640,,,,,,False,en,,False,,,,5,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In my latest newsletter, I follow up with the Fed on wage bias, make additions to my ""Behind the Curtain"" feature,… https://t.co/8JzfswL0ih",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,7,0.8174039198656741,5.721827439059719,[]
47,,,Sun Mar 11 12:59:58 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zU62YWc1te', 'expanded_url': 'https://twitter.com/i/web/status/972819419557703680', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,116,False,,972819419557703680,972819419557703680,,,,,,False,en,,,,,,27,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maxine Waters is an intelligent, fearless leader - protecting our civil liberties, protecting consumers and our eco… https://t.co/zU62YWc1te",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,116,0.7426535273188271,86.14780916898394,[]
48,,,Sat Mar 10 13:34:00 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P4CbBC2q10', 'expanded_url': 'https://twitter.com/i/web/status/972465596549029888', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,9,False,,972465596549029888,972465596549029888,,,,,,False,en,,False,,,,6,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In my latest newsletter, I follow up with the Fed on wage bias, make additions to my ""Behind the Curtain"" feature,… https://t.co/P4CbBC2q10",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,9,0.8174039198656741,7.3566352787910665,[]
49,,,Sat Mar 10 01:13:33 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vyQ7aLeWzi', 'expanded_url': 'https://twitter.com/i/web/status/972279254783315968', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,10,False,,972279254783315968,972279254783315968,,,,,,False,en,,False,,,,5,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In my latest newsletter, I follow up with the Fed on wage bias, make additions to my ""Behind the Curtain"" feature,… https://t.co/vyQ7aLeWzi",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,10,0.8174039198656741,8.174039198656741,[]
50,,,Fri Mar 09 22:41:35 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qaTrblwsmP', 'expanded_url': 'https://twitter.com/i/web/status/972241012407128064', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,16,False,,972241012407128064,972241012407128064,,,,,,False,en,,False,,,,5,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Thrilled to visit Greentown Labs, the largest clean tech incubator in the U.S.  On the cutting edge of sustainable… https://t.co/qaTrblwsmP",True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,16,0.7116392451103762,11.38622792176602,[]
51,,,Thu Mar 08 20:38:34 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,7,False,,971847667667099648,971847667667099648,RepMikeCapuano,9.71847370060247e+17,971847370060247042,7.478062119831798e+17,747806211983179776,False,en,,,,,,2,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Congress has given the Fed the tools to measure the wage gap.  It's time for the Fed to use them.,False,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,7,0.5336188702249199,3.7353320915744397,[]
52,,,Thu Mar 08 20:38:20 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/k9oZIkfT4Z', 'expanded_url': 'https://twitter.com/i/web/status/971847608842022913', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,12,False,,971847608842022913,971847608842022913,RepMikeCapuano,9.71847370060247e+17,971847370060247042,7.478062119831798e+17,747806211983179776,False,en,,,,,,4,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",When approximately 1/2 the U.S. population is being paid less or not receiving the same employment opportunities as… https://t.co/k9oZIkfT4Z,True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.26307636259571004,3.1569163511485208,[]
53,,,Thu Mar 08 20:37:23 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rBG4zn8abA', 'expanded_url': 'https://twitter.com/i/web/status/971847370060247042', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,21,False,,971847370060247042,971847370060247042,,,,,,False,en,,False,,,,8,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I wasn't satisfied with his answers on the gender and racial wage gap during last week's hearing so I wrote Federal… https://t.co/rBG4zn8abA,True,"{'id': 747806211983179776, 'id_str': '747806211983179776', 'name': 'Rep. Michael Capuano', 'screen_name': 'RepMikeCapuano', 'location': 'Somerville, MA', 'description': ""Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84"", 'url': 'https://t.co/3ljoXJRbEf', 'entities': {'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}, 'protected': False, 'followers_count': 8817, 'friends_count': 189, 'listed_count': 283, 'created_at': 'Tue Jun 28 14:57:49 +0000 2016', 'favourites_count': 29, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 376, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/747806211983179776/1467140418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.3914353810164734,8.220143001345942,[]
